16
# x y z
0	0	0
1.5	0	0
3	0	0
4.5	0	0
6	0	0
7.5	0	0
9	0	0
10.5	0	0
12	0	0
13.5	0	0
15	0	0
16.5	0	0
18	0	0
19.5	0	0
21	0	0
22.5	0	0
170
# a b m n err i ip iperr k r rhoa u valid 
5	4	11	12	5.50000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.58336269740926e+03	0.00000000000000e+00	3.44026000000000e+01	0.00000000000000e+00	0
5	4	12	13	3.80000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.37504404611388e+03	0.00000000000000e+00	1.71179000000000e+01	0.00000000000000e+00	0
5	4	13	14	7.50000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.39292006587699e+03	0.00000000000000e+00	4.21343000000000e+01	0.00000000000000e+00	0
5	3	7	9	1.90000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.65486677646163e+01	0.00000000000000e+00	1.58313000000000e+01	0.00000000000000e+00	0
5	3	9	11	3.50000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.26194671058465e+02	0.00000000000000e+00	1.64925000000000e+01	0.00000000000000e+00	0
5	3	11	13	3.70000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.65486677646163e+02	0.00000000000000e+00	1.56132000000000e+01	0.00000000000000e+00	0
5	3	13	15	5.30000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.13097335529233e+03	0.00000000000000e+00	1.64210000000000e+01	0.00000000000000e+00	0
5	2	8	11	2.60000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.48230016469244e+01	0.00000000000000e+00	1.48621000000000e+01	0.00000000000000e+00	0
5	2	11	14	5.40000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.39292006587698e+02	0.00000000000000e+00	1.48574000000000e+01	0.00000000000000e+00	0
5	1	9	13	3.20000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.13097335529233e+02	0.00000000000000e+00	1.34924000000000e+01	0.00000000000000e+00	0
6	5	7	8	1.20000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.82743338823081e+01	0.00000000000000e+00	1.59902000000000e+01	0.00000000000000e+00	0
6	5	8	9	1.80000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.13097335529233e+02	0.00000000000000e+00	1.65976000000000e+01	0.00000000000000e+00	0
6	5	9	10	1.90000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.82743338823081e+02	0.00000000000000e+00	1.47851000000000e+01	0.00000000000000e+00	0
6	5	10	11	2.70000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.65486677646163e+02	0.00000000000000e+00	1.60538000000000e+01	0.00000000000000e+00	0
6	5	11	12	4.50000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	9.89601685880783e+02	0.00000000000000e+00	2.64738000000000e+01	0.00000000000000e+00	0
6	5	12	13	3.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.58336269740926e+03	0.00000000000000e+00	1.56653000000000e+01	0.00000000000000e+00	0
6	5	13	14	5.80000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.37504404611388e+03	0.00000000000000e+00	4.10230000000000e+01	0.00000000000000e+00	0
6	5	14	15	6.20000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.39292006587699e+03	0.00000000000000e+00	4.07521000000000e+01	0.00000000000000e+00	0
6	4	8	10	1.70000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.65486677646163e+01	0.00000000000000e+00	1.62435000000000e+01	0.00000000000000e+00	0
6	4	10	12	2.70000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.26194671058465e+02	0.00000000000000e+00	1.70181000000000e+01	0.00000000000000e+00	0
6	4	12	14	3.80000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.65486677646163e+02	0.00000000000000e+00	2.11032000000000e+01	0.00000000000000e+00	0
6	4	14	16	5.40000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.13097335529233e+03	0.00000000000000e+00	3.24418000000000e+01	0.00000000000000e+00	0
6	3	9	12	2.10000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.48230016469244e+01	0.00000000000000e+00	1.47501000000000e+01	0.00000000000000e+00	0
6	3	12	15	2.60000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.39292006587698e+02	0.00000000000000e+00	1.48816000000000e+01	0.00000000000000e+00	0
6	2	10	14	3.80000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.13097335529233e+02	0.00000000000000e+00	1.65876000000000e+01	0.00000000000000e+00	0
6	1	11	16	2.90000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.41371669411541e+02	0.00000000000000e+00	1.40117000000000e+01	0.00000000000000e+00	0
7	6	8	9	2.60000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.82743338823081e+01	0.00000000000000e+00	1.48120000000000e+01	0.00000000000000e+00	0
7	6	9	10	4.80000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.13097335529233e+02	0.00000000000000e+00	1.01027000000000e+01	0.00000000000000e+00	0
7	6	10	11	5.40000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.82743338823081e+02	0.00000000000000e+00	8.61280000000000e+00	0.00000000000000e+00	0
7	6	11	12	1.29000000000000e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.65486677646163e+02	0.00000000000000e+00	3.74780000000000e+00	0.00000000000000e+00	0
7	6	12	13	4.60000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	9.89601685880783e+02	0.00000000000000e+00	9.35993000000000e+00	0.00000000000000e+00	0
7	6	13	14	8.70000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.58336269740926e+03	0.00000000000000e+00	-6.45378000000000e+01	0.00000000000000e+00	0
7	6	14	15	1.07000000000000e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.37504404611388e+03	0.00000000000000e+00	-1.94777000000000e+01	0.00000000000000e+00	0
7	6	15	16	9.80000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.39292006587699e+03	0.00000000000000e+00	-9.47522000000000e+01	0.00000000000000e+00	0
7	5	9	11	4.30000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.65486677646163e+01	0.00000000000000e+00	1.10258000000000e+01	0.00000000000000e+00	0
7	5	11	13	5.90000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.26194671058465e+02	0.00000000000000e+00	9.64979000000000e+00	0.00000000000000e+00	0
7	5	13	15	1.90000000000000e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.65486677646163e+02	0.00000000000000e+00	2.35423000000000e+00	0.00000000000000e+00	0
7	4	10	13	5.60000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.48230016469244e+01	0.00000000000000e+00	1.03342000000000e+01	0.00000000000000e+00	0
7	4	13	16	1.59000000000000e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.39292006587698e+02	0.00000000000000e+00	3.96563000000000e+00	0.00000000000000e+00	0
7	3	11	15	7.70000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.13097335529233e+02	0.00000000000000e+00	6.65551000000000e+00	0.00000000000000e+00	0
8	7	9	10	2.10000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.82743338823081e+01	0.00000000000000e+00	2.14379000000000e+01	0.00000000000000e+00	0
8	7	10	11	2.30000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.13097335529233e+02	0.00000000000000e+00	1.86740000000000e+01	0.00000000000000e+00	0
8	7	11	12	3.30000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.82743338823081e+02	0.00000000000000e+00	2.40967000000000e+01	0.00000000000000e+00	0
8	7	12	13	3.10000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.65486677646163e+02	0.00000000000000e+00	1.97736000000000e+01	0.00000000000000e+00	0
8	7	13	14	4.80000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	9.89601685880783e+02	0.00000000000000e+00	7.45976000000000e+01	0.00000000000000e+00	0
8	7	14	15	5.20000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.58336269740926e+03	0.00000000000000e+00	8.59207000000000e+01	0.00000000000000e+00	0
8	7	15	16	5.50000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.37504404611388e+03	0.00000000000000e+00	1.01551000000000e+02	0.00000000000000e+00	0
8	6	10	12	1.50000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.65486677646163e+01	0.00000000000000e+00	1.28748000000000e+01	0.00000000000000e+00	0
8	6	12	14	3.10000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.26194671058465e+02	0.00000000000000e+00	1.30733000000000e+01	0.00000000000000e+00	0
8	6	14	16	6.50000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.65486677646163e+02	0.00000000000000e+00	1.22713000000000e+01	0.00000000000000e+00	0
8	5	11	14	3.10000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.48230016469244e+01	0.00000000000000e+00	1.56325000000000e+01	0.00000000000000e+00	0
8	4	12	16	3.30000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.13097335529233e+02	0.00000000000000e+00	1.68027000000000e+01	0.00000000000000e+00	0
9	8	10	11	1.10000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.82743338823081e+01	0.00000000000000e+00	1.82591000000000e+01	0.00000000000000e+00	0
9	8	11	12	1.50000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.13097335529233e+02	0.00000000000000e+00	1.62541000000000e+01	0.00000000000000e+00	0
9	8	12	13	1.50000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.82743338823081e+02	0.00000000000000e+00	1.56404000000000e+01	0.00000000000000e+00	0
9	8	13	14	3.50000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.65486677646163e+02	0.00000000000000e+00	1.92110000000000e+01	0.00000000000000e+00	0
9	8	14	15	4.20000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	9.89601685880783e+02	0.00000000000000e+00	1.94544000000000e+01	0.00000000000000e+00	0
9	8	15	16	5.10000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.58336269740926e+03	0.00000000000000e+00	2.01444000000000e+01	0.00000000000000e+00	0
9	7	11	13	2.20000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.65486677646163e+01	0.00000000000000e+00	1.80838000000000e+01	0.00000000000000e+00	0
9	7	13	15	2.60000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.26194671058465e+02	0.00000000000000e+00	1.88855000000000e+01	0.00000000000000e+00	0
9	6	12	15	1.90000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.48230016469244e+01	0.00000000000000e+00	1.41482000000000e+01	0.00000000000000e+00	0
10	9	11	12	1.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.82743338823081e+01	0.00000000000000e+00	1.69343000000000e+01	0.00000000000000e+00	0
10	9	12	13	1.30000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.13097335529233e+02	0.00000000000000e+00	1.52611000000000e+01	0.00000000000000e+00	0
10	9	13	14	2.40000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.82743338823081e+02	0.00000000000000e+00	1.53534000000000e+01	0.00000000000000e+00	0
10	9	14	15	3.10000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.65486677646163e+02	0.00000000000000e+00	1.49267000000000e+01	0.00000000000000e+00	0
10	9	15	16	4.10000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	9.89601685880783e+02	0.00000000000000e+00	1.46974000000000e+01	0.00000000000000e+00	0
10	8	12	14	1.70000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.65486677646163e+01	0.00000000000000e+00	1.56352000000000e+01	0.00000000000000e+00	0
10	8	14	16	3.10000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.26194671058465e+02	0.00000000000000e+00	1.66482000000000e+01	0.00000000000000e+00	0
10	7	13	16	2.70000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.48230016469244e+01	0.00000000000000e+00	1.82625000000000e+01	0.00000000000000e+00	0
11	10	12	13	1.50000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.82743338823081e+01	0.00000000000000e+00	1.34625000000000e+01	0.00000000000000e+00	0
11	10	13	14	2.60000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.13097335529233e+02	0.00000000000000e+00	1.07253000000000e+01	0.00000000000000e+00	0
11	10	14	15	5.10000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.82743338823081e+02	0.00000000000000e+00	7.25542000000000e+00	0.00000000000000e+00	0
11	10	15	16	1.64000000000000e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.65486677646163e+02	0.00000000000000e+00	1.35057000000000e+00	0.00000000000000e+00	0
11	9	13	15	2.10000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.65486677646163e+01	0.00000000000000e+00	1.16979000000000e+01	0.00000000000000e+00	0
12	11	13	14	1.10000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.82743338823081e+01	0.00000000000000e+00	1.86330000000000e+01	0.00000000000000e+00	0
12	11	14	15	1.70000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.13097335529233e+02	0.00000000000000e+00	1.67529000000000e+01	0.00000000000000e+00	0
12	11	15	16	2.50000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.82743338823081e+02	0.00000000000000e+00	1.96007000000000e+01	0.00000000000000e+00	0
12	10	14	16	1.50000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.65486677646163e+01	0.00000000000000e+00	1.31742000000000e+01	0.00000000000000e+00	0
13	12	14	15	9.00000000000000e-03	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.82743338823081e+01	0.00000000000000e+00	1.51985000000000e+01	0.00000000000000e+00	0
13	12	15	16	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.13097335529233e+02	0.00000000000000e+00	1.31304000000000e+01	0.00000000000000e+00	0
14	13	15	16	7.00000000000000e-03	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.82743338823081e+01	0.00000000000000e+00	1.48429000000000e+01	0.00000000000000e+00	0
1	4	2	3	1.50000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	9.42477796076938e+00	0.00000000000000e+00	1.51252000000000e+01	0.00000000000000e+00	0
2	5	3	4	1.20000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	9.42477796076938e+00	0.00000000000000e+00	1.50492000000000e+01	0.00000000000000e+00	0
1	6	3	4	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.82743338823081e+01	0.00000000000000e+00	1.52310000000000e+01	0.00000000000000e+00	0
3	6	4	5	1.40000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	9.42477796076938e+00	0.00000000000000e+00	1.49256000000000e+01	0.00000000000000e+00	0
2	7	4	5	3.40000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.82743338823081e+01	0.00000000000000e+00	1.89795000000000e+01	0.00000000000000e+00	0
1	8	4	5	3.40000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.65486677646163e+01	0.00000000000000e+00	1.48675000000000e+01	0.00000000000000e+00	0
4	7	5	6	2.00000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	9.42477796076938e+00	0.00000000000000e+00	1.48364000000000e+01	0.00000000000000e+00	0
3	8	5	6	2.70000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.82743338823081e+01	0.00000000000000e+00	1.23912000000000e+01	0.00000000000000e+00	0
2	9	5	6	3.50000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.65486677646163e+01	0.00000000000000e+00	1.23757000000000e+01	0.00000000000000e+00	0
1	10	5	6	3.10000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	9.42477796076938e+01	0.00000000000000e+00	1.19689000000000e+01	0.00000000000000e+00	0
5	8	6	7	1.20000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	9.42477796076938e+00	0.00000000000000e+00	1.60940000000000e+01	0.00000000000000e+00	0
4	9	6	7	2.50000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.82743338823081e+01	0.00000000000000e+00	1.25303000000000e+01	0.00000000000000e+00	0
3	10	6	7	3.80000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.65486677646163e+01	0.00000000000000e+00	1.16467000000000e+01	0.00000000000000e+00	0
2	11	6	7	4.20000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	9.42477796076938e+01	0.00000000000000e+00	2.01640000000000e+01	0.00000000000000e+00	0
1	12	6	7	6.10000000000000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.41371669411541e+02	0.00000000000000e+00	1.13118000000000e+01	0.00000000000000e+00	0
6	9	7	8	8.00000000000000e-03	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	9.42477796076938e+00	0.00000000000000e+00	1.38836000000000e+01	0.00000000000000e+00	0
